App,JA3,Ciphers,Curves,Host,Sni,Subject
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,,web.vortex-extended.data.microsoft.com,*.vortex.data.microsoft.com
chrome,EA441576E9E974185C64EEEF296F2F70,6A6A0113021303132BC02FC02CC030C0,6A6A1D0017001800,,mcs-va.tiktok.com,
chrome,BA610C6F1CCD54A6D2D23088623D6989,0A0A0113021303132BC02FC02CC030C0,BABA1D0017001800,m.tiktok.com,www.tiktok.com,
,A6D4CFB51840325BD378A119DEA8D5A8,2A2A0113021303132BC02FC02CC030C0,8A8A1D0017001800,,mcs-va.tiktok.com,
msedge,DE4389C26478C9CF885D0B33FD1307CF,1A1A01130213021303132BC02FC02CC0,EAEA1D0017001800,d27xxe7juh1us6.cloudfront.net,d27xxe7juh1us6.cloudfront.net,
,B5D140CE9F279BE197768E1B6C6D1762,BABA0113021303132BC02FC02CC030C0,CACA1D0017001800,,mcs-va.tiktok.com,
,28A2C9BD18A11DE089EF85A160DA29E4,2CC02BC030C02FC024C023C028C027C0,1D0017001800,eu-v10c.events.data.microsoft.com,eu-v10c.events.data.microsoft.com,*.events.data.microsoft.com
chrome,DE7CD2DE4D92F2B765327A9469E0E775,4A4A0113021303132BC02FC02CC030C0,7A7A1D0017001800,m.tiktok.com,mon-va.byteoversea.com,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,dzen.ru,dzen.ru,*.dzen.ru
firefox,E669667EFB41C36F714C309243F41CA7,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,j.clarity.ms,j.clarity.ms,a.clarity.ms
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,2A2A1D0017001800,www.whatsapp.com,www.whatsapp.com,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,,suggest.dzen.ru,suggest.dzen.ru
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,,clck.dzen.ru,*.dzen.ru
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,,clck.dzen.ru,*.dzen.ru
Zoom,832952DB10F1453442636675BED2702B,02130313011330C09F00A8CCAACC2FC0,1D0017001E0019001800,,zoomff134-224-97-137mmr.cloud.zoom.us,*.cloud.zoom.us
,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,p.twitchcdn.net,twitch.tv,
firefox,E669667EFB41C36F714C309243F41CA7,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,top-fwz1.mail.ru,top-fwz1.mail.ru,
,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,d186rixkn5ruba.cloudfront.net,static-cdn.jtvnw.net,
,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,d186rixkn5ruba.cloudfront.net,static-cdn.jtvnw.net,
,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,beacons.gvt2.com,www.gstatic.com,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,dzen.ru,dzen.ru,*.dzen.ru
,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,d186rixkn5ruba.cloudfront.net,static-cdn.jtvnw.net,
,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,d186rixkn5ruba.cloudfront.net,static-cdn.jtvnw.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,irc-ws.chat.twitch.tv,irc-ws.chat.twitch.tv,*.chat.twitch.tv
firefox,E669667EFB41C36F714C309243F41CA7,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,dzen.ru,dzen.ru,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,d186rixkn5ruba.cloudfront.net,static-cdn.jtvnw.net,
svchost,28A2C9BD18A11DE089EF85A160DA29E4,2CC02BC030C02FC024C023C028C027C0,1D0017001800,kv601.prod.do.dsp.mp.microsoft.com,kv601.prod.do.dsp.mp.microsoft.com,cp601-prod.do.dsp.mp.microsoft.com
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,d2v02itv0y9u9t.cloudfront.net,d2v02itv0y9u9t.cloudfront.net,
svchost,28A2C9BD18A11DE089EF85A160DA29E4,2CC02BC030C02FC024C023C028C027C0,1D0017001800,array602.prod.do.dsp.mp.microsoft.com,array602.prod.do.dsp.mp.microsoft.com,*.prod.do.dsp.mp.microsoft.com
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,sb.scorecardresearch.com,usher.ttvnw.net,
,C279B0189EDB9269DA7BC43DEA5E0C36,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,,clck.dzen.ru,*.dzen.ru
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,2A2A1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,7A7A01130213021303132BC02FC02CC0,3A3A1D0017001800,r.msftstatic.com,r.msftstatic.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,8A8A01130213021303132BC02FC02CC0,4A4A1D0017001800,r.msftstatic.com,r.msftstatic.com,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,pubsub-edge.twitch.tv,pubsub-edge.twitch.tv,pubsub-edge.twitch.tv
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,DADA1D0017001800,geolocation.onetrust.com,geolocation.onetrust.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,6A6A1D0017001800,connect.facebook.net,connect.facebook.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,5A5A1D0017001800,www.googletagmanager.com,www.googletagmanager.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,BABA1D0017001800,discord.com,discord.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,1A1A01130213021303132BC02FC02CC0,AAAA1D0017001800,a.nel.cloudflare.com,a.nel.cloudflare.com,
msedge,DE4389C26478C9CF885D0B33FD1307CF,AAAA01130213021303132BC02FC02CC0,5A5A1D0017001800,sb.scorecardresearch.com,sb.scorecardresearch.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,7A7A1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,video-edge-75dc8d.pdx01.abs.hls.ttvnw.net,video-edge-75dc8d.pdx01.abs.hls.ttvnw.net,spade.twitch.tv
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,6A6A1D0017001800,pinterest.com,pinterest.com,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,BABA1D0017001800,www.pinterest.com,s.pinimg.com,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,8A8A1D0017001800,www.pinterest.com,s.pinimg.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,3A3A1D0017001800,pinterest.com,pinterest.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,CACA1D0017001800,www.pinterest.com,i.pinimg.com,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,6A6A1D0017001800,www.pinterest.com,s.pinimg.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,AAAA1D0017001800,accounts.google.com,accounts.google.com,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,8A8A1D0017001800,www.pinterest.com,s.pinimg.com,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,2A2A1D0017001800,www.pinterest.com,s.pinimg.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,7A7A01130213021303132BC02FC02CC0,BABA1D0017001800,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,DADA1D0017001800,beacons.gvt2.com,www.gstatic.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,DADA1D0017001800,www.pinterest.com,www.pinterest.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,8A8A1D0017001800,www.pinterest.com,s.pinimg.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,1A1A1D0017001800,lh3.googleusercontent.com,lh3.googleusercontent.com,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,,web.vortex-extended.data.microsoft.com,*.vortex.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,BABA1D0017001800,www.pinterest.com,s.pinimg.com,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,4A4A1D0017001800,r3.o.lencr.org,v.pinimg.com,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,k.twitchcdn.net,k.twitchcdn.net,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,EAEA01130213021303132BC02FC02CC0,CACA1D0017001800,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,p.twitchcdn.net,p.twitchcdn.net,
chrome,2E321E7908DD73B499C5DBF0B006E9F8,CACA0113021303132BC02FC02CC030C0,FAFA1D0017001800,quora.com,quora.com,quora.com
chrome,74ABF7EF8B6F97924D08EA28EEFCD43A,1A1A0113021303132BC02FC02CC030C0,DADA1D0017001800,quora.com,quora.com,quora.com
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,passport.twitch.tv,passport.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,k.twitchcdn.net,gql.twitch.tv,
chrome,520287D86791D6DAAA2237D14E21A882,7A7A0113021303132BC02FC02CC030C0,CACA1D0017001800,www.quora.com,www.quora.com,
firefox,E669667EFB41C36F714C309243F41CA7,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,j.clarity.ms,j.clarity.ms,a.clarity.ms
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,k.twitchcdn.net,www.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,clips-media-assets2.twitch.tv,clips-media-assets2.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,clips-media-assets2.twitch.tv,clips-media-assets2.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,clips-media-assets2.twitch.tv,clips-media-assets2.twitch.tv,
chrome,5908521C99E41B20C917197D3E9C762F,6A6A0113021303132BC02FC02CC030C0,1A1A1D0017001800,tch806882.tch.quora.com,tch806882.tch.quora.com,*.tch.quora.com
firefox,C279B0189EDB9269DA7BC43DEA5E0C36,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,k.twitchcdn.net,gql.twitch.tv,
firefox,C279B0189EDB9269DA7BC43DEA5E0C36,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,k.twitchcdn.net,gql.twitch.tv,
Zoom,832952DB10F1453442636675BED2702B,02130313011330C09F00A8CCAACC2FC0,1D0017001E0019001800,,zoomff134-224-97-137mmr.cloud.zoom.us,*.cloud.zoom.us
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,k.twitchcdn.net,gql.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,video-edge-2357fa.prg03.abs.hls.ttvnw.net,video-edge-2357fa.prg03.abs.hls.ttvnw.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,sb.scorecardresearch.com,sb.scorecardresearch.com,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,global.poe.live-video.net,global.poe.live-video.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,video-weaver.prg03.hls.ttvnw.net,video-weaver.prg03.hls.ttvnw.net,
firefox,C279B0189EDB9269DA7BC43DEA5E0C36,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,,contile.services.mozilla.com,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,instagram.com,www.instagram.com,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,instagram.com,instagram.com,
,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,instagram.com,www.instagram.com,
firefox,FBCC1D86F1211D29DCA4858F89E44997,2BC02FC0A9CCA8CC2CC030C00AC009C0,1D00170018001900,firefox.settings.services.mozilla.com,firefox.settings.services.mozilla.com,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,global.poe.live-video.net,global.poe.live-video.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,sb.scorecardresearch.com,sb.scorecardresearch.com,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,p.twitchcdn.net,p.twitchcdn.net,
SearchApp,28A2C9BD18A11DE089EF85A160DA29E4,2CC02BC030C02FC024C023C028C027C0,1D0017001800,q-ring.msedge.net,q-ring.msedge.net,*.msedge.net
SearchApp,28A2C9BD18A11DE089EF85A160DA29E4,2CC02BC030C02FC024C023C028C027C0,1D0017001800,,fp-vs.azureedge.net,*.vo.msecnd.net
SearchApp,28A2C9BD18A11DE089EF85A160DA29E4,2CC02BC030C02FC024C023C028C027C0,1D0017001800,,a-ring.msedge.net,*.msedge.net
SearchApp,28A2C9BD18A11DE089EF85A160DA29E4,2CC02BC030C02FC024C023C028C027C0,1D0017001800,,fp.msedge.net,*.msedge.net
SearchApp,28A2C9BD18A11DE089EF85A160DA29E4,2CC02BC030C02FC024C023C028C027C0,1D0017001800,www.bing.com,www.bing.com,www.bing.com
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,prod.content-signature-chains.prod.webservices.mozgcp.net,content-signature-2.cdn.mozilla.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,prod-classifyclient.normandy.prod.cloudops.mozgcp.net,classify-client.services.mozilla.com,
,140E0F0CAD708278ADE0984528FE8493,0213031301132BC02FC0A9CCA8CC2CC0,17001500,,www.umxpye2.com,www.tn5mxnqflfhzbzxlttl.net
tor,140E0F0CAD708278ADE0984528FE8493,0213031301132BC02FC0A9CCA8CC2CC0,17001500,,www.24cnaw2fjw3pezqayqi3kmf.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,5A5A1D0017001800,f-log-extension.grammarly.io,f-log-extension.grammarly.io,f-log.grammarly.io
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,clips-media-assets2.twitch.tv,clips-media-assets2.twitch.tv,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,CACA1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,4A4A01130213021303132BC02FC02CC0,0A0A1D0017001800,r.msftstatic.com,r.msftstatic.com,r.msftstatic.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,BABA01130213021303132BC02FC02CC0,4A4A1D0017001800,r.msftstatic.com,r.msftstatic.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,3A3A1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
,E669667EFB41C36F714C309243F41CA7,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,j.clarity.ms,j.clarity.ms,a.clarity.ms
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,9A9A1D0017001800,www.google-analytics.com,www.google-analytics.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,8A8A1D0017001800,securepubads.g.doubleclick.net,securepubads.g.doubleclick.net,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,EAEA1D0017001800,beacon.wikia-services.com,static.wikia.nocookie.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,1A1A1D0017001800,www.fastly-insights.com,www.fastly-insights.com,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,DADA1D0017001800,beacon.wikia-services.com,static.wikia.nocookie.net,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,1A1A01130213021303132BC02FC02CC0,2A2A1D0017001800,beacon.wikia-services.com,static.wikia.nocookie.net,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,2A2A1D0017001800,services.fandom.com,services.fandom.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,3A3A1D0017001800,securepubads.g.doubleclick.net,securepubads.g.doubleclick.net,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,AAAA1D0017001800,services.fandom.com,services.fandom.com,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,2A2A1D0017001800,beacon.wikia-services.com,static.wikia.nocookie.net,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,1A1A1D0017001800,beacon.wikia-services.com,static.wikia.nocookie.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,0A0A1D0017001800,assets-tracking.crazyegg.com,assets-tracking.crazyegg.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,2A2A1D0017001800,script.crazyegg.com,script.crazyegg.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,DADA1D0017001800,script.wikia.nocookie.net,script.wikia.nocookie.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,FAFA1D0017001800,www.fandom.com,www.fandom.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,9A9A1D0017001800,seg.ad.gt,seg.ad.gt,*.ad.gt
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,BABA1D0017001800,region1.google-analytics.com,region1.google-analytics.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,7A7A1D0017001800,script.crazyegg.com,script.crazyegg.com,
msedge,DE4389C26478C9CF885D0B33FD1307CF,AAAA01130213021303132BC02FC02CC0,5A5A1D0017001800,sb.scorecardresearch.com,sb.scorecardresearch.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,FAFA1D0017001800,services.fandom.com,services.fandom.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,FAFA1D0017001800,tracking.crazyegg.com,tracking.crazyegg.com,crazyegg.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,7A7A1D0017001800,pagestates-tracking.crazyegg.com,pagestates-tracking.crazyegg.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,AAAA1D0017001800,beacon.wikia-services.com,static.wikia.nocookie.net,
Zoom,832952DB10F1453442636675BED2702B,02130313011330C09F00A8CCAACC2FC0,1D0017001E0019001800,,zoomff134-224-97-137mmr.cloud.zoom.us,*.cloud.zoom.us
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,video-edge-2357fa.prg03.abs.hls.ttvnw.net,video-edge-2357fa.prg03.abs.hls.ttvnw.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,EAEA1D0017001800,seg.ad.gt,seg.ad.gt,*.ad.gt
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,passport.twitch.tv,passport.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,k.twitchcdn.net,www.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,k.twitchcdn.net,gql.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,clips-media-assets2.twitch.tv,clips-media-assets2.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,clips-media-assets2.twitch.tv,clips-media-assets2.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,video-weaver.prg03.hls.ttvnw.net,video-weaver.prg03.hls.ttvnw.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,C279B0189EDB9269DA7BC43DEA5E0C36,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
firefox,C279B0189EDB9269DA7BC43DEA5E0C36,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,k.twitchcdn.net,gql.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,k.twitchcdn.net,gql.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,k.twitchcdn.net,gql.twitch.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,static.twitchcdn.net,static.twitchcdn.net,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,EAEA01130213021303132BC02FC02CC0,5A5A1D0017001800,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
firefox,579CCEF312D18482FC42E2B822CA2430,0113031302132BC02FC0A9CCA8CC2CC0,1D0017001800190000010101,instagram.com,www.instagram.com,
